ticket_id,created_at,resolved_at,priority,category,agent_id,resolution_hours,sla_limit_hours,sla_breach,reopened,csat_score
INC-01410,2025-06-17 04:43:00,2025-06-19 01:42:00.022815,P4-Low,Software,AGT-00003,44.98,72,False,False,4
INC-01411,2025-03-08 22:01:00,2025-03-10 02:38:31.991285,P3-Medium,Software,AGT-00002,28.63,24,True,False,4
INC-01412,2025-03-31 07:32:00,2025-04-01 05:58:59.424271,P3-Medium,Access Management,AGT-00007,22.45,24,False,False,4
INC-01413,2025-06-24 11:41:00,2025-06-24 19:46:44.185928,P2-High,Hardware,AGT-00004,8.1,8,True,False,2
INC-01414,2025-04-15 19:23:00,2025-04-16 02:42:48.016883,P1-Critical,Software,AGT-00004,7.33,4,True,False,5
INC-01415,2025-02-08 20:01:00,2025-02-09 08:52:06.674965,P3-Medium,Network,AGT-00001,12.85,24,False,False,3
INC-01416,2025-05-29 15:13:00,2025-05-30 16:38:21.795689,P3-Medium,Access Management,AGT-00009,25.42,24,True,False,2
INC-01417,2025-06-16 07:04:00,2025-06-17 01:31:21.977997,P3-Medium,Network,AGT-00009,18.46,24,False,False,5
INC-01418,2025-04-18 13:07:00,2025-04-19 09:15:55.457631,P3-Medium,Email/Comm,AGT-00007,20.15,24,False,False,4
INC-01419,2025-04-23 10:12:00,2025-04-23 22:02:58.702173,P2-High,Software,AGT-00006,11.85,8,True,False,2
INC-01420,2025-04-03 09:20:00,2025-04-03 17:36:38.730529,P2-High,Hardware,AGT-00009,8.28,8,True,False,1
INC-01421,2025-04-03 07:35:00,2025-04-03 15:58:02.530596,P2-High,Access Management,AGT-00012,8.38,8,True,False,4
INC-01422,2025-04-18 09:52:00,2025-04-19 12:26:48.211315,P3-Medium,Software,AGT-00005,26.58,24,True,False,1
INC-01423,2025-05-30 15:38:00,2025-05-31 06:42:49.361389,P3-Medium,Access Management,AGT-00004,15.08,24,False,False,3
INC-01424,2025-02-07 13:40:00,2025-02-08 00:57:10.761581,P3-Medium,Network,AGT-00004,11.29,24,False,False,3
INC-01425,2025-04-18 09:35:00,2025-04-18 12:25:35.404155,P2-High,Software,AGT-00002,2.84,8,False,False,4
INC-01426,2025-01-07 15:04:00,2025-01-07 15:34:00.000000,P2-High,Access Management,AGT-00011,0.5,8,False,False,5
INC-01427,2025-04-13 15:15:00,2025-04-17 10:22:26.913356,P4-Low,Email/Comm,AGT-00004,91.12,72,True,False,1
INC-01428,2025-06-07 07:46:00,2025-06-08 11:42:08.997668,P4-Low,Access Management,AGT-00007,27.94,72,False,True,5
INC-01429,2025-04-26 16:27:00,2025-04-27 08:40:47.895641,P3-Medium,Software,AGT-00004,16.23,24,False,False,4
INC-01430,2025-05-11 07:57:00,2025-05-11 13:28:52.152421,P2-High,Network,AGT-00009,5.53,8,False,True,4
INC-01431,2025-02-15 12:37:00,2025-02-16 09:04:33.312897,P3-Medium,Software,AGT-00003,20.46,24,False,False,5
INC-01432,2025-05-13 19:37:00,2025-05-14 04:58:18.288878,P2-High,Software,AGT-00001,9.36,8,True,False,4
INC-01433,2025-02-06 05:47:00,2025-02-07 06:40:01.636465,P3-Medium,Software,AGT-00009,24.88,24,True,False,3
INC-01434,2025-03-22 07:18:00,2025-03-22 20:38:07.369769,P3-Medium,Hardware,AGT-00012,13.34,24,False,False,3
INC-01435,2025-03-08 23:48:00,2025-03-09 16:27:46.894643,P3-Medium,Hardware,AGT-00002,16.66,24,False,False,3
INC-01436,2025-05-11 16:01:00,2025-05-12 12:16:38.302574,P3-Medium,Network,AGT-00006,20.26,24,False,False,1
INC-01437,2025-05-06 17:01:00,2025-05-08 14:02:34.238915,P4-Low,Software,AGT-00002,45.03,72,False,False,3
INC-01438,2025-02-02 17:18:00,2025-02-06 03:26:48.881473,P4-Low,Software,AGT-00005,82.15,72,True,False,3
INC-01439,2025-05-07 09:55:00,2025-05-09 21:44:10.196518,P4-Low,Network,AGT-00013,59.82,72,False,False,3
INC-01440,2025-02-26 16:20:00,2025-02-27 16:12:44.480238,P3-Medium,Email/Comm,AGT-00010,23.88,24,False,False,3
INC-01441,2025-01-19 15:20:00,2025-01-20 14:38:10.980538,P3-Medium,Access Management,AGT-00008,23.3,24,False,False,1
INC-01442,2025-02-18 18:42:00,2025-02-19 05:18:25.770604,P2-High,Access Management,AGT-00006,10.61,8,True,False,3
INC-01443,2025-05-31 11:14:00,2025-06-02 16:51:13.552227,P4-Low,Software,AGT-00003,53.62,72,False,False,3
INC-01444,2025-03-14 08:40:00,2025-03-14 10:37:39.917456,P2-High,Access Management,AGT-00009,1.96,8,False,False,5
INC-01445,2025-01-18 12:39:00,2025-01-20 22:38:37.532526,P4-Low,Access Management,AGT-00001,57.99,72,False,False,3
INC-01446,2025-05-30 09:22:00,2025-05-30 22:09:20.921459,P3-Medium,Hardware,AGT-00004,12.79,24,False,False,4
INC-01447,2025-03-16 15:31:00,2025-03-16 20:09:59.429810,P2-High,Hardware,AGT-00003,4.65,8,False,False,4
INC-01448,2025-01-29 22:57:00,2025-01-30 21:38:27.283740,P3-Medium,Software,AGT-00001,22.69,24,False,False,3
INC-01449,2025-01-30 08:20:00,2025-02-02 11:05:56.381143,P4-Low,Hardware,AGT-00008,74.77,72,True,False,2
INC-01450,2025-05-06 14:43:00,2025-05-07 08:53:12.621410,P3-Medium,Network,AGT-00012,18.17,24,False,False,3
INC-01451,2025-01-16 13:20:00,2025-01-17 09:48:14.390763,P3-Medium,Access Management,AGT-00010,20.47,24,False,False,3
INC-01452,2025-01-14 09:46:00,2025-01-15 17:23:03.790405,P3-Medium,Software,AGT-00004,31.62,24,True,False,3
INC-01453,2025-02-12 13:49:00,2025-02-12 17:17:53.422892,P1-Critical,Software,AGT-00002,3.48,4,False,False,5
INC-01454,2025-01-06 21:01:00,2025-01-08 11:49:48.473688,P3-Medium,Hardware,AGT-00007,38.81,24,True,False,1
INC-01455,2025-05-22 06:03:00,2025-05-23 04:34:26.677794,P3-Medium,Email/Comm,AGT-00009,22.52,24,False,False,4
INC-01456,2025-02-28 10:10:00,2025-02-28 10:40:00.000000,P2-High,Network,AGT-00006,0.5,8,False,False,3
INC-01457,2025-01-10 18:48:00,2025-01-11 03:56:12.104426,P2-High,Access Management,AGT-00014,9.14,8,True,False,1
INC-01458,2025-03-19 02:40:00,2025-03-19 23:42:57.361485,P3-Medium,Software,AGT-00002,21.05,24,False,False,3
INC-01459,2025-06-17 11:52:00,2025-06-18 16:11:04.879318,P3-Medium,Network,AGT-00010,28.32,24,True,False,2
INC-01460,2025-04-17 01:47:00,2025-04-17 10:38:22.085026,P2-High,Network,AGT-00008,8.86,8,True,False,3
INC-01461,2025-02-19 17:54:00,2025-02-19 23:54:55.454602,P2-High,Access Management,AGT-00010,6.02,8,False,False,3
INC-01462,2025-02-21 07:41:00,2025-02-21 15:53:20.210795,P3-Medium,Network,AGT-00003,8.21,24,False,False,4
INC-01463,2025-03-13 12:58:00,2025-03-14 05:17:40.130190,P3-Medium,Hardware,AGT-00004,16.33,24,False,False,4
INC-01464,2025-04-06 16:45:00,2025-04-07 03:56:45.010919,P3-Medium,Email/Comm,AGT-00008,11.2,24,False,False,3
INC-01465,2025-04-05 12:06:00,2025-04-07 02:29:22.311614,P4-Low,Software,AGT-00003,38.39,72,False,False,3
INC-01466,2025-02-13 09:31:00,2025-02-15 23:17:17.645118,P4-Low,Email/Comm,AGT-00001,61.77,72,False,False,2
INC-01467,2025-05-26 16:03:00,2025-05-27 23:24:33.249725,P3-Medium,Access Management,AGT-00006,31.36,24,True,False,2
INC-01468,2025-03-24 15:38:00,2025-03-25 12:47:26.540059,P3-Medium,Hardware,AGT-00002,21.16,24,False,False,1
INC-01469,2025-05-20 12:41:00,2025-05-20 21:06:58.567813,P3-Medium,Access Management,AGT-00010,8.43,24,False,False,4
INC-01470,2025-01-21 20:27:00,2025-01-22 18:00:24.556845,P3-Medium,Software,AGT-00009,21.56,24,False,False,4
INC-01471,2025-02-12 09:55:00,2025-02-15 11:50:57.467038,P4-Low,Network,AGT-00009,73.93,72,True,False,1
INC-01472,2025-05-05 08:55:00,2025-05-05 22:02:18.252356,P3-Medium,Network,AGT-00010,13.12,24,False,False,4
INC-01473,2025-06-23 09:20:00,2025-06-24 02:15:40.305600,P3-Medium,Software,AGT-00003,16.93,24,False,False,4
INC-01474,2025-02-22 17:45:00,2025-02-23 11:52:03.020008,P3-Medium,Network,AGT-00006,18.12,24,False,False,4
INC-01475,2025-02-04 08:45:00,2025-02-04 20:28:14.928583,P3-Medium,Hardware,AGT-00003,11.72,24,False,False,1
INC-01476,2025-01-02 10:12:00,2025-01-03 09:23:10.476495,P3-Medium,Network,AGT-00001,23.19,24,False,False,2
INC-01477,2025-06-02 08:22:00,2025-06-03 01:23:56.693320,P3-Medium,Network,AGT-00007,17.03,24,False,False,5
INC-01478,2025-03-14 17:55:00,2025-03-15 15:16:22.534385,P3-Medium,Network,AGT-00002,21.36,24,False,False,5
INC-01479,2025-05-24 13:42:00,2025-05-25 00:36:00.225279,P3-Medium,Access Management,AGT-00014,10.9,24,False,False,4
INC-01480,2025-05-25 07:51:00,2025-05-25 12:49:08.025416,P2-High,Hardware,AGT-00002,4.97,8,False,False,4
INC-01481,2025-06-04 10:51:00,2025-06-05 10:37:44.583105,P3-Medium,Software,AGT-00012,23.78,24,False,False,4
INC-01482,2025-03-01 23:05:00,2025-03-03 17:37:36.013049,P4-Low,Hardware,AGT-00001,42.54,72,False,False,4
INC-01483,2025-01-20 19:03:00,2025-01-21 07:35:39.744526,P2-High,Software,AGT-00001,12.54,8,True,False,3
INC-01484,2025-01-31 09:25:00,2025-02-01 00:13:10.477854,P3-Medium,Software,AGT-00003,14.8,24,False,False,4
INC-01485,2025-05-16 07:38:00,2025-05-17 03:25:50.920102,P3-Medium,Hardware,AGT-00006,19.8,24,False,False,5
INC-01486,2025-04-22 13:31:00,2025-04-25 10:10:06.539895,P4-Low,Access Management,AGT-00008,68.65,72,False,False,3
INC-01487,2025-02-15 02:23:00,2025-02-15 03:55:08.591765,P2-High,Access Management,AGT-00007,1.54,8,False,False,5
INC-01488,2025-02-18 11:11:00,2025-02-18 15:05:48.706215,P3-Medium,Software,AGT-00007,3.91,24,False,False,5
INC-01489,2025-05-31 10:06:00,2025-05-31 11:15:36.730436,P2-High,Software,AGT-00002,1.16,8,False,False,5
INC-01490,2025-06-15 10:30:00,2025-06-16 14:36:02.422179,P3-Medium,Network,AGT-00003,28.1,24,True,False,5
INC-01491,2025-05-27 17:55:00,2025-05-28 07:30:06.485398,P3-Medium,Hardware,AGT-00001,13.59,24,False,False,4
INC-01492,2025-06-15 16:51:00,2025-06-17 07:18:56.139427,P3-Medium,Software,AGT-00002,38.47,24,True,False,2
INC-01493,2025-02-15 18:08:00,2025-02-16 07:37:09.669159,P3-Medium,Access Management,AGT-00008,13.49,24,False,False,5
INC-01494,2025-03-22 07:34:00,2025-03-22 14:42:45.346420,P2-High,Software,AGT-00008,7.15,8,False,False,5
INC-01495,2025-06-22 18:20:00,2025-06-24 00:40:12.766634,P3-Medium,Access Management,AGT-00003,30.34,24,True,False,1
INC-01496,2025-01-04 21:25:00,2025-01-08 15:32:18.687947,P4-Low,Access Management,AGT-00004,90.12,72,True,False,3
INC-01497,2025-02-07 16:05:00,2025-02-08 05:47:54.945066,P2-High,Network,AGT-00009,13.72,8,True,False,1
INC-01498,2025-06-12 16:53:00,2025-06-13 20:33:00.947441,P3-Medium,Software,AGT-00004,27.67,24,True,False,2
INC-01499,2025-06-28 07:59:00,2025-06-29 10:10:33.000743,P3-Medium,Network,AGT-00005,26.19,24,True,False,1
INC-01500,2025-06-01 14:01:00,2025-06-01 22:35:25.839560,P2-High,Access Management,AGT-00002,8.57,8,True,False,3
INC-01501,2025-03-05 10:43:00,2025-03-05 19:56:27.349560,P2-High,Software,AGT-00001,9.22,8,True,False,4
INC-01502,2025-01-14 11:18:00,2025-01-14 15:52:15.059974,P2-High,Access Management,AGT-00002,4.57,8,False,False,2
INC-01503,2025-02-21 08:18:00,2025-02-21 19:45:15.872157,P3-Medium,Hardware,AGT-00002,11.45,24,False,False,4
INC-01504,2025-06-14 13:53:00,2025-06-14 20:22:17.481837,P2-High,Software,AGT-00004,6.49,8,False,False,5
INC-01505,2025-05-18 13:44:00,2025-05-18 16:23:34.670718,P1-Critical,Access Management,AGT-00004,2.66,4,False,False,4
INC-01506,2025-05-09 13:47:00,2025-05-10 04:09:27.032179,P3-Medium,Hardware,AGT-00003,14.37,24,False,False,2
INC-01507,2025-01-09 20:33:00,2025-01-12 12:28:39.896217,P4-Low,Hardware,AGT-00005,63.93,72,False,False,3
INC-01508,2025-04-07 14:57:00,2025-04-08 00:47:36.845628,P2-High,Software,AGT-00004,9.84,8,True,True,3
INC-01509,2025-04-18 12:21:00,2025-04-19 07:03:26.118325,P3-Medium,Access Management,AGT-00001,18.71,24,False,False,2
INC-01510,2025-02-17 16:28:00,2025-02-21 00:01:02.165836,P4-Low,Hardware,AGT-00005,79.55,72,True,False,2
INC-01511,2025-03-04 09:23:00,2025-03-04 18:14:59.353513,P3-Medium,Software,AGT-00004,8.87,24,False,False,4
INC-01512,2025-03-01 16:57:00,2025-03-02 09:24:02.607573,P3-Medium,Network,AGT-00014,16.45,24,False,False,2
INC-01513,2025-06-01 02:32:00,2025-06-01 14:47:55.517167,P3-Medium,Hardware,AGT-00007,12.27,24,False,False,3
INC-01514,2025-05-26 16:08:00,2025-05-26 19:12:03.745428,P3-Medium,Software,AGT-00006,3.07,24,False,False,5
INC-01515,2025-02-06 17:29:00,2025-02-06 23:41:38.223358,P2-High,Network,AGT-00010,6.21,8,False,False,4
INC-01516,2025-03-20 07:15:00,2025-03-21 00:16:33.671759,P3-Medium,Hardware,AGT-00002,17.03,24,False,False,4
INC-01517,2025-04-06 00:10:00,2025-04-07 06:16:27.352605,P3-Medium,Network,AGT-00006,30.11,24,True,False,2
INC-01518,2025-06-21 11:29:00,2025-06-22 10:31:47.376515,P3-Medium,Software,AGT-00013,23.05,24,False,False,5
INC-01519,2025-02-04 11:20:00,2025-02-04 14:14:55.246013,P2-High,Network,AGT-00009,2.92,8,False,False,5
INC-01520,2025-01-19 10:42:00,2025-01-20 19:31:57.865910,P3-Medium,Software,AGT-00004,32.83,24,True,False,2
INC-01521,2025-04-05 11:32:00,2025-04-05 22:18:25.024564,P2-High,Software,AGT-00009,10.77,8,True,False,3
INC-01522,2025-02-05 12:02:00,2025-02-08 01:40:31.034650,P4-Low,Email/Comm,AGT-00007,61.64,72,False,False,4
INC-01523,2025-03-14 10:43:00,2025-03-15 02:54:17.257953,P3-Medium,Software,AGT-00005,16.19,24,False,False,1
INC-01524,2025-06-24 13:06:00,2025-06-25 19:54:40.374956,P4-Low,Software,AGT-00002,30.81,72,False,False,2
INC-01525,2025-01-04 08:08:00,2025-01-04 23:09:20.444849,P3-Medium,Network,AGT-00012,15.02,24,False,False,4
INC-01526,2025-04-13 11:03:00,2025-04-14 13:45:35.960247,P3-Medium,Software,AGT-00014,26.71,24,True,False,2
INC-01527,2025-04-26 12:49:00,2025-04-27 21:53:36.085611,P3-Medium,Software,AGT-00010,33.08,24,True,False,2
INC-01528,2025-04-19 13:24:00,2025-04-20 19:44:45.413614,P3-Medium,Software,AGT-00010,30.35,24,True,False,1
INC-01529,2025-03-08 09:52:00,2025-03-08 11:53:20.284163,P1-Critical,Email/Comm,AGT-00008,2.02,4,False,False,5
INC-01530,2025-05-06 12:03:00,2025-05-06 21:05:35.017921,P3-Medium,Software,AGT-00001,9.04,24,False,False,4
INC-01531,2025-01-07 13:11:00,2025-01-08 08:18:37.523911,P3-Medium,Hardware,AGT-00003,19.13,24,False,False,4
INC-01532,2025-01-29 10:02:00,2025-01-29 13:53:08.946272,P3-Medium,Hardware,AGT-00001,3.85,24,False,False,4
INC-01533,2025-02-07 14:27:00,2025-02-07 22:04:51.913199,P2-High,Software,AGT-00002,7.63,8,False,False,3
INC-01534,2025-05-15 13:02:00,2025-05-16 05:51:09.045515,P3-Medium,Software,AGT-00013,16.82,24,False,False,4
INC-01535,2025-01-26 11:46:00,2025-01-26 16:38:07.940076,P2-High,Email/Comm,AGT-00007,4.87,8,False,False,5
INC-01536,2025-03-07 15:47:00,2025-03-07 21:01:32.551663,P3-Medium,Software,AGT-00001,5.24,24,False,False,5
INC-01537,2025-03-08 23:39:00,2025-03-09 21:45:31.683069,P3-Medium,Network,AGT-00002,22.11,24,False,False,5
INC-01538,2025-05-02 09:59:00,2025-05-02 14:37:07.969420,P2-High,Access Management,AGT-00004,4.64,8,False,False,5
INC-01539,2025-06-04 11:11:00,2025-06-05 13:47:05.987829,P4-Low,Hardware,AGT-00008,26.6,72,False,False,3
INC-01540,2025-02-03 10:29:00,2025-02-03 10:59:00.000000,P3-Medium,Network,AGT-00004,0.5,24,False,False,5
INC-01541,2025-03-25 09:39:00,2025-03-26 03:25:47.570735,P3-Medium,Hardware,AGT-00001,17.78,24,False,False,5
INC-01542,2025-03-26 13:30:00,2025-03-30 02:56:42.114960,P4-Low,Software,AGT-00007,85.45,72,True,False,1
INC-01543,2025-04-29 18:31:00,2025-05-01 01:48:24.265379,P3-Medium,Hardware,AGT-00005,31.29,24,True,False,3
INC-01544,2025-05-27 22:40:00,2025-05-28 13:00:35.627810,P3-Medium,Hardware,AGT-00001,14.34,24,False,False,5
INC-01545,2025-03-19 10:20:00,2025-03-19 14:43:32.128039,P2-High,Access Management,AGT-00006,4.39,8,False,False,4
INC-01546,2025-05-25 11:48:00,2025-05-25 19:56:26.555627,P2-High,Software,AGT-00007,8.14,8,True,True,5
INC-01547,2025-05-18 08:38:00,2025-05-18 18:38:46.499351,P3-Medium,Software,AGT-00003,10.01,24,False,False,2
INC-01548,2025-03-16 08:10:00,2025-03-17 04:34:51.606715,P3-Medium,Hardware,AGT-00001,20.41,24,False,False,5
INC-01549,2025-02-25 11:38:00,2025-02-28 04:57:17.780044,P4-Low,Software,AGT-00004,65.32,72,False,False,5
INC-01550,2025-06-12 16:20:00,2025-06-13 20:08:55.676848,P3-Medium,Software,AGT-00008,27.82,24,True,False,2
INC-01551,2025-03-15 17:28:00,2025-03-15 23:36:58.058636,P2-High,Software,AGT-00009,6.15,8,False,False,5
INC-01552,2025-04-29 14:43:00,2025-04-30 07:05:14.195995,P3-Medium,Network,AGT-00011,16.37,24,False,False,4
INC-01553,2025-06-12 03:14:00,2025-06-12 14:12:34.101501,P3-Medium,Email/Comm,AGT-00004,10.98,24,False,False,4
INC-01554,2025-01-06 10:15:00,2025-01-07 19:42:44.614509,P4-Low,Software,AGT-00009,33.46,72,False,False,4
INC-01555,2025-06-03 19:41:00,2025-06-04 11:52:17.407913,P3-Medium,Email/Comm,AGT-00001,16.19,24,False,False,4
INC-01556,2025-03-03 08:59:00,2025-03-03 16:46:08.805386,P2-High,Email/Comm,AGT-00005,7.79,8,False,False,3
INC-01557,2025-05-28 12:15:00,2025-05-28 21:56:51.166291,P2-High,Network,AGT-00001,9.7,8,True,False,2
INC-01558,2025-06-14 07:38:00,2025-06-14 11:19:19.945221,P2-High,Network,AGT-00005,3.69,8,False,False,5
INC-01559,2025-01-18 00:02:00,2025-01-21 07:53:13.576965,P4-Low,Hardware,AGT-00008,79.85,72,True,False,2
INC-01560,2025-04-17 21:56:00,2025-04-18 13:45:51.640290,P3-Medium,Software,AGT-00004,15.83,24,False,False,2
INC-01561,2025-01-07 12:52:00,2025-01-09 14:26:21.554807,P4-Low,Software,AGT-00006,49.57,72,False,False,3
INC-01562,2025-04-04 11:59:00,2025-04-05 00:00:20.303641,P3-Medium,Access Management,AGT-00009,12.02,24,False,False,4
INC-01563,2025-03-09 16:37:00,2025-03-09 17:07:00.000000,P3-Medium,Network,AGT-00002,0.5,24,False,False,2
INC-01564,2025-03-04 17:13:00,2025-03-05 02:48:38.971994,P2-High,Software,AGT-00003,9.59,8,True,False,2
INC-01565,2025-03-04 16:21:00,2025-03-05 16:14:41.104236,P3-Medium,Software,AGT-00008,23.89,24,False,False,4
INC-01566,2025-06-02 04:08:00,2025-06-04 00:30:24.415887,P4-Low,Software,AGT-00006,44.37,72,False,False,3
INC-01567,2025-03-16 10:45:00,2025-03-16 17:29:04.083037,P2-High,Software,AGT-00004,6.73,8,False,False,4
INC-01568,2025-06-27 08:38:00,2025-06-28 06:45:39.049470,P3-Medium,Software,AGT-00003,22.13,24,False,False,4
INC-01569,2025-03-19 08:00:00,2025-03-19 13:29:58.679322,P3-Medium,Network,AGT-00002,5.5,24,False,False,5
INC-01570,2025-06-08 19:22:00,2025-06-09 09:08:03.282892,P3-Medium,Email/Comm,AGT-00004,13.77,24,False,False,4
INC-01571,2025-05-05 14:55:00,2025-05-06 15:16:14.822773,P3-Medium,Software,AGT-00004,24.35,24,True,False,1
INC-01572,2025-03-29 09:13:00,2025-03-30 10:07:51.161532,P4-Low,Network,AGT-00014,24.91,72,False,False,3
INC-01573,2025-04-02 12:36:00,2025-04-04 20:28:16.171116,P4-Low,Access Management,AGT-00007,55.87,72,False,False,5
INC-01574,2025-05-15 19:47:00,2025-05-16 18:39:06.110067,P4-Low,Access Management,AGT-00010,22.87,72,False,False,4
INC-01575,2025-01-18 09:34:00,2025-01-19 07:17:53.183494,P3-Medium,Network,AGT-00003,21.73,24,False,False,4
INC-01576,2025-05-14 09:16:00,2025-05-14 15:38:30.917323,P2-High,Access Management,AGT-00005,6.38,8,False,False,3
INC-01577,2025-04-27 08:38:00,2025-04-28 02:19:50.509255,P4-Low,Access Management,AGT-00002,17.7,72,False,False,3
INC-01578,2025-02-03 13:03:00,2025-02-04 16:22:04.493408,P3-Medium,Access Management,AGT-00013,27.32,24,True,False,1
INC-01579,2025-01-14 10:40:00,2025-01-15 21:58:29.406471,P4-Low,Software,AGT-00001,35.31,72,False,False,4
INC-01580,2025-05-31 09:31:00,2025-05-31 21:02:04.729814,P3-Medium,Software,AGT-00001,11.52,24,False,False,1
INC-01581,2025-04-24 16:12:00,2025-04-25 11:48:16.392880,P3-Medium,Email/Comm,AGT-00008,19.6,24,False,False,4
INC-01582,2025-04-15 14:31:00,2025-04-18 15:29:21.889159,P4-Low,Email/Comm,AGT-00003,72.97,72,True,False,2
INC-01583,2025-03-09 18:15:00,2025-03-10 04:07:24.331613,P3-Medium,Hardware,AGT-00007,9.87,24,False,False,4
INC-01584,2025-02-16 12:20:00,2025-02-17 06:49:36.379676,P3-Medium,Software,AGT-00001,18.49,24,False,False,4
INC-01585,2025-06-22 10:59:00,2025-06-23 08:24:49.915210,P3-Medium,Network,AGT-00009,21.43,24,False,False,3
INC-01586,2025-01-28 16:13:00,2025-01-29 15:45:41.441489,P3-Medium,Access Management,AGT-00002,23.54,24,False,False,3
INC-01587,2025-06-06 09:43:00,2025-06-08 15:14:43.791980,P4-Low,Software,AGT-00008,53.53,72,False,False,3
INC-01588,2025-06-06 15:20:00,2025-06-08 09:59:33.995586,P4-Low,Access Management,AGT-00012,42.66,72,False,False,5
INC-01589,2025-03-10 09:16:00,2025-03-10 20:38:45.401645,P3-Medium,Access Management,AGT-00010,11.38,24,False,False,5
INC-01590,2025-04-01 17:20:00,2025-04-02 12:01:20.943832,P3-Medium,Network,AGT-00003,18.69,24,False,False,4
INC-01591,2025-04-14 06:26:00,2025-04-14 15:51:22.396455,P3-Medium,Software,AGT-00009,9.42,24,False,False,5
INC-01592,2025-06-30 09:42:00,2025-06-30 10:12:00.000000,P4-Low,Access Management,AGT-00001,0.5,72,False,False,3
INC-01593,2025-03-25 13:47:00,2025-03-26 11:16:32.922360,P3-Medium,Hardware,AGT-00010,21.49,24,False,False,3
INC-01594,2025-03-04 08:46:00,2025-03-05 09:59:53.323423,P3-Medium,Access Management,AGT-00001,25.23,24,True,False,3
INC-01595,2025-06-18 11:58:00,2025-06-18 12:28:00.000000,P3-Medium,Email/Comm,AGT-00001,0.5,24,False,False,3
INC-01596,2025-01-15 14:17:00,2025-01-16 20:05:19.389261,P4-Low,Software,AGT-00001,29.81,72,False,False,4
INC-01597,2025-01-19 10:49:00,2025-01-20 09:46:11.642717,P3-Medium,Software,AGT-00012,22.95,24,False,False,5
INC-01598,2025-05-24 07:15:00,2025-05-28 02:23:59.673819,P4-Low,Software,AGT-00006,91.15,72,True,False,2
INC-01599,2025-06-26 01:49:00,2025-06-26 19:58:58.858781,P3-Medium,Software,AGT-00011,18.17,24,False,False,5
INC-01600,2025-04-03 19:28:00,2025-04-04 07:38:33.515293,P3-Medium,Access Management,AGT-00014,12.18,24,False,False,3
INC-01601,2025-02-20 15:45:00,2025-02-21 08:17:12.582496,P3-Medium,Hardware,AGT-00004,16.54,24,False,False,4
INC-01602,2025-04-20 11:31:00,2025-04-23 17:00:51.102179,P4-Low,Network,AGT-00007,77.5,72,True,False,3
INC-01603,2025-05-25 11:02:00,2025-05-25 15:16:20.851343,P2-High,Email/Comm,AGT-00004,4.24,8,False,False,5
INC-01604,2025-03-27 14:47:00,2025-03-28 02:23:23.270208,P3-Medium,Software,AGT-00003,11.61,24,False,False,2
